PlayerKey,GameID,PlayKey,RosterPosition,PlayerDay,PlayerGame,StadiumType,FieldType,Temperature,Weather,PlayType,PlayerGamePlay,Position,PositionGroup
26624,26624-8,26624-8-64,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Pass,64,QB,QB
26624,26624-8,26624-8-65,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Pass,65,QB,QB
26624,26624-8,26624-8-66,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Rush,66,QB,QB
26624,26624-8,26624-8-67,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Rush,67,QB,QB
26624,26624-8,26624-8-68,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Rush,68,QB,QB
26624,26624-8,26624-8-69,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Pass,69,QB,QB
26624,26624-8,26624-8-70,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Pass,70,QB,QB
26624,26624-8,26624-8-71,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Pass,71,QB,QB
26624,26624-8,26624-8-72,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Pass,72,QB,QB
26624,26624-8,26624-8-73,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Pass,73,QB,QB
26624,26624-8,26624-8-74,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Rush,74,QB,QB
26624,26624-8,26624-8-75,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Pass,75,QB,QB
26624,26624-8,26624-8-76,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Pass,76,QB,QB
26624,26624-8,26624-8-77,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Rush,77,QB,QB
26624,26624-8,26624-8-78,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Rush,78,QB,QB
26624,26624-8,26624-8-79,Quarterback,53,8,Outdoor,Synthetic,62,Rain,0,79,QB,QB
26624,26624-8,26624-8-80,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Pass,80,QB,QB
26624,26624-8,26624-8-81,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Rush,81,QB,QB
26624,26624-8,26624-8-82,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Pass,82,QB,QB
26624,26624-8,26624-8-83,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Rush,83,QB,QB
26624,26624-8,26624-8-84,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Rush,84,QB,QB
26624,26624-8,26624-8-85,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Rush,85,QB,QB
26624,26624-8,26624-8-86,Quarterback,53,8,Outdoor,Synthetic,62,Rain,Rush,86,QB,QB
26624,26624-9,26624-9-1,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,1,QB,QB
26624,26624-9,26624-9-2,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,2,QB,QB
26624,26624-9,26624-9-3,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,3,QB,QB
26624,26624-9,26624-9-4,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,4,QB,QB
26624,26624-9,26624-9-5,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,5,QB,QB
26624,26624-9,26624-9-6,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,6,QB,QB
26624,26624-9,26624-9-7,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,7,QB,QB
26624,26624-9,26624-9-8,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,8,QB,QB
26624,26624-9,26624-9-9,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,9,QB,QB
26624,26624-9,26624-9-10,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,10,QB,QB
26624,26624-9,26624-9-11,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,11,QB,QB
26624,26624-9,26624-9-12,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,12,QB,QB
26624,26624-9,26624-9-13,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,13,QB,QB
26624,26624-9,26624-9-14,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,14,QB,QB
26624,26624-9,26624-9-15,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,15,QB,QB
26624,26624-9,26624-9-16,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,16,QB,QB
26624,26624-9,26624-9-17,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,17,QB,QB
26624,26624-9,26624-9-18,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,18,QB,QB
26624,26624-9,26624-9-19,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,19,QB,QB
26624,26624-9,26624-9-20,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,20,QB,QB
26624,26624-9,26624-9-21,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,21,QB,QB
26624,26624-9,26624-9-22,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,22,QB,QB
26624,26624-9,26624-9-23,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,23,QB,QB
26624,26624-9,26624-9-24,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,24,QB,QB
26624,26624-9,26624-9-25,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,25,QB,QB
26624,26624-9,26624-9-26,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,26,QB,QB
26624,26624-9,26624-9-27,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,27,QB,QB
26624,26624-9,26624-9-28,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,28,QB,QB
26624,26624-9,26624-9-29,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,29,QB,QB
26624,26624-9,26624-9-30,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,30,QB,QB
26624,26624-9,26624-9-31,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,31,QB,QB
26624,26624-9,26624-9-32,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,32,QB,QB
26624,26624-9,26624-9-33,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,33,QB,QB
26624,26624-9,26624-9-34,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,34,QB,QB
26624,26624-9,26624-9-35,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,35,QB,QB
26624,26624-9,26624-9-36,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,36,QB,QB
26624,26624-9,26624-9-37,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,37,QB,QB
26624,26624-9,26624-9-38,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,38,QB,QB
26624,26624-9,26624-9-39,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,39,QB,QB
26624,26624-9,26624-9-40,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,40,QB,QB
26624,26624-9,26624-9-41,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,41,QB,QB
26624,26624-9,26624-9-42,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,42,QB,QB
26624,26624-9,26624-9-43,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,43,QB,QB
26624,26624-9,26624-9-44,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,44,QB,QB
26624,26624-9,26624-9-45,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,45,QB,QB
26624,26624-9,26624-9-46,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,46,QB,QB
26624,26624-9,26624-9-47,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,47,QB,QB
26624,26624-9,26624-9-48,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,48,QB,QB
26624,26624-9,26624-9-49,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,49,QB,QB
26624,26624-9,26624-9-50,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,50,QB,QB
26624,26624-9,26624-9-51,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,51,QB,QB
26624,26624-9,26624-9-52,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,52,QB,QB
26624,26624-9,26624-9-53,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,53,QB,QB
26624,26624-9,26624-9-54,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,54,QB,QB
26624,26624-9,26624-9-55,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,55,QB,QB
26624,26624-9,26624-9-56,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,56,QB,QB
26624,26624-9,26624-9-57,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,57,QB,QB
26624,26624-9,26624-9-58,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,58,QB,QB
26624,26624-9,26624-9-59,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,59,QB,QB
26624,26624-9,26624-9-60,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Rush,60,QB,QB
26624,26624-9,26624-9-61,Quarterback,67,9,Oudoor,Natural,48,Partly Cloudy,Pass,61,QB,QB
26624,26624-10,26624-10-1,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,1,QB,QB
26624,26624-10,26624-10-2,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,2,QB,QB
26624,26624-10,26624-10-3,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,3,QB,QB
26624,26624-10,26624-10-4,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,4,QB,QB
26624,26624-10,26624-10-5,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,5,QB,QB
26624,26624-10,26624-10-6,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,6,QB,QB
26624,26624-10,26624-10-7,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,7,QB,QB
26624,26624-10,26624-10-8,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,8,QB,QB
26624,26624-10,26624-10-9,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,9,QB,QB
26624,26624-10,26624-10-10,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,10,QB,QB
26624,26624-10,26624-10-11,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,11,QB,QB
26624,26624-10,26624-10-12,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,12,QB,QB
26624,26624-10,26624-10-13,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,13,QB,QB
26624,26624-10,26624-10-14,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,14,QB,QB
26624,26624-10,26624-10-15,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,15,QB,QB
26624,26624-10,26624-10-16,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,16,QB,QB
26624,26624-10,26624-10-17,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,17,QB,QB
26624,26624-10,26624-10-18,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,18,QB,QB
26624,26624-10,26624-10-19,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,19,QB,QB
26624,26624-10,26624-10-20,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,20,QB,QB
26624,26624-10,26624-10-21,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,21,QB,QB
26624,26624-10,26624-10-22,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,22,QB,QB
26624,26624-10,26624-10-23,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,23,QB,QB
26624,26624-10,26624-10-24,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,24,QB,QB
26624,26624-10,26624-10-25,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,25,QB,QB
26624,26624-10,26624-10-26,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,26,QB,QB
26624,26624-10,26624-10-27,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,27,QB,QB
26624,26624-10,26624-10-28,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,28,QB,QB
26624,26624-10,26624-10-29,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,29,QB,QB
26624,26624-10,26624-10-30,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,30,QB,QB
26624,26624-10,26624-10-31,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,31,QB,QB
26624,26624-10,26624-10-32,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,32,QB,QB
26624,26624-10,26624-10-33,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,33,QB,QB
26624,26624-10,26624-10-34,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,34,QB,QB
26624,26624-10,26624-10-35,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,35,QB,QB
26624,26624-10,26624-10-36,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,36,QB,QB
26624,26624-10,26624-10-37,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,37,QB,QB
26624,26624-10,26624-10-38,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,38,QB,QB
26624,26624-10,26624-10-39,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,39,QB,QB
26624,26624-10,26624-10-40,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,40,QB,QB
26624,26624-10,26624-10-41,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,41,QB,QB
26624,26624-10,26624-10-42,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,42,QB,QB
26624,26624-10,26624-10-43,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,43,QB,QB
26624,26624-10,26624-10-44,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,44,QB,QB
26624,26624-10,26624-10-45,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,45,QB,QB
26624,26624-10,26624-10-46,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,46,QB,QB
26624,26624-10,26624-10-47,Quarterback,74,10,Outdoor,Natural,66,Sunny,0,47,QB,QB
26624,26624-10,26624-10-48,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,48,QB,QB
26624,26624-10,26624-10-49,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,49,QB,QB
26624,26624-10,26624-10-50,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,50,QB,QB
26624,26624-10,26624-10-51,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,51,QB,QB
26624,26624-10,26624-10-52,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,52,QB,QB
26624,26624-10,26624-10-53,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,53,QB,QB
26624,26624-10,26624-10-54,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,54,QB,QB
26624,26624-10,26624-10-55,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,55,QB,QB
26624,26624-10,26624-10-56,Quarterback,74,10,Outdoor,Natural,66,Sunny,Rush,56,QB,QB
26624,26624-10,26624-10-57,Quarterback,74,10,Outdoor,Natural,66,Sunny,Pass,57,QB,QB
26624,26624-11,26624-11-1,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,1,QB,QB
26624,26624-11,26624-11-2,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,2,QB,QB
26624,26624-11,26624-11-3,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,3,QB,QB
26624,26624-11,26624-11-4,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,4,QB,QB
26624,26624-11,26624-11-5,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,5,QB,QB
26624,26624-11,26624-11-6,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,6,QB,QB
26624,26624-11,26624-11-7,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,7,QB,QB
26624,26624-11,26624-11-8,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,8,QB,QB
26624,26624-11,26624-11-9,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,9,QB,QB
26624,26624-11,26624-11-10,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,10,QB,QB
26624,26624-11,26624-11-11,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,11,QB,QB
26624,26624-11,26624-11-12,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,12,QB,QB
26624,26624-11,26624-11-13,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,13,QB,QB
26624,26624-11,26624-11-14,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,14,QB,QB
26624,26624-11,26624-11-15,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,15,QB,QB
26624,26624-11,26624-11-16,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,16,QB,QB
26624,26624-11,26624-11-17,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,17,QB,QB
26624,26624-11,26624-11-18,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,18,QB,QB
26624,26624-11,26624-11-19,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,19,QB,QB
26624,26624-11,26624-11-20,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,20,QB,QB
26624,26624-11,26624-11-21,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,21,QB,QB
26624,26624-11,26624-11-22,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,22,QB,QB
26624,26624-11,26624-11-23,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,23,QB,QB
26624,26624-11,26624-11-24,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,24,QB,QB
26624,26624-11,26624-11-25,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,25,QB,QB
26624,26624-11,26624-11-26,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,26,QB,QB
26624,26624-11,26624-11-27,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,27,QB,QB
26624,26624-11,26624-11-28,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,28,QB,QB
26624,26624-11,26624-11-29,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,29,QB,QB
26624,26624-11,26624-11-30,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,30,QB,QB
26624,26624-11,26624-11-31,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,31,QB,QB
26624,26624-11,26624-11-32,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,32,QB,QB
26624,26624-11,26624-11-33,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,33,QB,QB
26624,26624-11,26624-11-34,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,34,QB,QB
26624,26624-11,26624-11-35,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,35,QB,QB
26624,26624-11,26624-11-36,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,36,QB,QB
26624,26624-11,26624-11-37,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,37,QB,QB
26624,26624-11,26624-11-38,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,38,QB,QB
26624,26624-11,26624-11-39,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,39,QB,QB
26624,26624-11,26624-11-40,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,40,QB,QB
26624,26624-11,26624-11-41,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,41,QB,QB
26624,26624-11,26624-11-42,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,42,QB,QB
26624,26624-11,26624-11-43,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,43,QB,QB
26624,26624-11,26624-11-44,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,44,QB,QB
26624,26624-11,26624-11-45,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,45,QB,QB
26624,26624-11,26624-11-46,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,46,QB,QB
26624,26624-11,26624-11-47,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,47,QB,QB
26624,26624-11,26624-11-48,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,48,QB,QB
26624,26624-11,26624-11-49,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,49,QB,QB
26624,26624-11,26624-11-50,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,50,QB,QB
26624,26624-11,26624-11-51,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,51,QB,QB
26624,26624-11,26624-11-52,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,52,QB,QB
26624,26624-11,26624-11-53,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,53,QB,QB
26624,26624-11,26624-11-54,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,54,QB,QB
26624,26624-11,26624-11-55,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,55,QB,QB
26624,26624-11,26624-11-56,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,56,QB,QB
26624,26624-11,26624-11-57,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,57,QB,QB
26624,26624-11,26624-11-58,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,58,QB,QB
26624,26624-11,26624-11-59,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,59,QB,QB
26624,26624-11,26624-11-60,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,60,QB,QB
26624,26624-11,26624-11-61,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,61,QB,QB
26624,26624-11,26624-11-62,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,62,QB,QB
26624,26624-11,26624-11-63,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,63,QB,QB
26624,26624-11,26624-11-64,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Pass,64,QB,QB
26624,26624-11,26624-11-65,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,65,QB,QB
26624,26624-11,26624-11-66,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,66,QB,QB
26624,26624-11,26624-11-67,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,67,QB,QB
26624,26624-11,26624-11-68,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,68,QB,QB
26624,26624-11,26624-11-69,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,69,QB,QB
26624,26624-11,26624-11-70,Quarterback,81,11,Outdoor,Synthetic,47,Partly Cloudy,Rush,70,QB,QB
26624,26624-12,26624-12-1,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Rush,1,QB,QB
26624,26624-12,26624-12-2,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Pass,2,QB,QB
26624,26624-12,26624-12-3,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Rush,3,QB,QB
26624,26624-12,26624-12-4,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Pass,4,QB,QB
26624,26624-12,26624-12-5,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Pass,5,QB,QB
26624,26624-12,26624-12-6,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Rush,6,QB,QB
26624,26624-12,26624-12-7,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Rush,7,QB,QB
26624,26624-12,26624-12-8,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Pass,8,QB,QB
26624,26624-12,26624-12-9,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Rush,9,QB,QB
26624,26624-12,26624-12-10,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Pass,10,QB,QB
26624,26624-12,26624-12-11,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Pass,11,QB,QB
26624,26624-12,26624-12-12,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Rush,12,QB,QB
26624,26624-12,26624-12-13,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Pass,13,QB,QB
26624,26624-12,26624-12-14,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Pass,14,QB,QB
26624,26624-12,26624-12-15,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Rush,15,QB,QB
26624,26624-12,26624-12-16,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Rush,16,QB,QB
26624,26624-12,26624-12-17,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Rush,17,QB,QB
26624,26624-12,26624-12-18,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Pass,18,QB,QB
26624,26624-12,26624-12-19,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Pass,19,QB,QB
26624,26624-12,26624-12-20,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Rush,20,QB,QB
26624,26624-12,26624-12-21,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Pass,21,QB,QB
26624,26624-12,26624-12-22,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Rush,22,QB,QB
26624,26624-12,26624-12-23,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Rush,23,QB,QB
26624,26624-12,26624-12-24,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Pass,24,QB,QB
26624,26624-12,26624-12-25,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Pass,25,QB,QB
26624,26624-12,26624-12-26,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Rush,26,QB,QB
26624,26624-12,26624-12-27,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Pass,27,QB,QB
26624,26624-12,26624-12-28,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Rush,28,QB,QB
26624,26624-12,26624-12-29,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Rush,29,QB,QB
26624,26624-12,26624-12-30,Quarterback,88,12,Outdoors,Synthetic,48,Mostly cloudy,Pass,30,QB,QB
